Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,SalePrice_binned
1516,909101180,190,RL,55.0,5687,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Fa,PConc,TA,Fa,No,Rec,210.0,Unf,0.0,570.0,780.0,GasA,Ex,N,SBrkr,936,780,0,1716,1.0,0.0,2,0,6,1,Fa,9,Typ,0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,N,0,184,0,0,0,0,Ex,MnPrv,Shed,0,3,2008,WD ,Normal,135900,-1.5975246652339574,3.7775628747992074,0.03800324586634128,1.1743865263328293,-0.7101422992024331,1.0
1517,909131170,70,RH,68.0,12155,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,156.0,Unf,0.0,516.0,672.0,GasA,TA,N,SBrkr,810,672,0,1482,0.0,0.0,2,0,4,1,Fa,7,Typ,0,Gd,Detchd,1934.0,Unf,1.0,400.0,TA,TA,P,0,0,254,0,0,0,Ex,MnPrv,Shed,0,3,2008,WD ,Normal,140000,-2.8705705112332263,2.714827252012403,-2.1400762171500904,0.700331294691238,0.41971241800091896,1.0
1518,909175050,75,RL,60.0,8400,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,TA,TA,No,LwQ,378.0,Unf,0.0,342.0,720.0,GasA,Ex,Y,SBrkr,1052,720,420,2192,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,262,24,0,0,0,0,Ex,MnPrv,Shed,0,7,2008,WD ,Normal,179500,-0.8680319415945215,3.638275491764768,-1.660269537196118,1.2681427331374855,-0.7885852568386977,2.0
1519,909175100,50,RL,60.0,8400,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Rec,423.0,Unf,0.0,758.0,1181.0,GasA,Fa,Y,SBrkr,1390,304,0,1694,0.0,0.0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,1925.0,Unf,2.0,576.0,TA,TA,Y,342,0,128,0,0,0,Ex,MnPrv,Shed,0,6,2008,WD ,Normal,136500,-0.6934167017473392,1.354238803219184,-2.4476205317488526,0.011355175193059966,0.6947778238109936,1.0
1520,909177120,30,RL,60.0,7290,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Ex,Y,SBrkr,1424,0,0,1424,0.0,0.0,2,0,2,1,TA,7,Typ,1,Gd,Attchd,1921.0,Unf,1.0,312.0,TA,TA,Y,0,0,90,0,0,0,Ex,MnPrv,Shed,0,4,2008,WD ,Normal,168000,-1.9032083905375554,0.5713252682220729,-2.236398657701351,-0.5621671084210812,1.7249797730163725,2.0
1521,909201110,70,RH,55.0,8525,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,PConc,TA,TA,Av,Unf,0.0,Unf,0.0,940.0,940.0,GasA,TA,N,FuseA,1024,940,0,1964,0.0,0.0,1,1,4,1,TA,7,Typ,0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,N,0,192,0,0,0,0,Ex,MnPrv,Shed,0,11,2008,WD ,Abnorml,130000,-2.482234371970817,3.327457136144076,-0.6957781668045059,-0.05058918202324986,-0.07772378393838969,1.0
1522,909250040,70,RL,51.0,9842,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,612.0,612.0,GasA,Ex,Y,SBrkr,990,1611,0,2601,0.0,0.0,3,1,4,1,TA,8,Typ,0,Gd,BuiltIn,1998.0,RFn,2.0,621.0,TA,TA,Y,183,0,301,0,0,0,Ex,MnPrv,Shed,0,5,2008,WD ,Normal,189000,0.5937062988532036,4.8918057203945375,-0.16080741146673588,0.8911117519291777,-0.3719444765156884,2.0
1523,909250230,90,RL,64.0,7804,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2.5Unf,6,7,1930,1950,Gable,CompShg,Stucco,Stucco,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,281.0,Rec,679.0,0.0,960.0,GasA,Ex,Y,SBrkr,960,960,0,1920,2.0,0.0,2,2,4,2,TA,10,Typ,2,Gd,Detchd,1930.0,Unf,2.0,480.0,TA,TA,Y,248,0,121,0,0,0,Ex,MnPrv,Shed,0,7,2008,WD ,Abnorml,161900,0.258219542785228,3.406842820266918,-2.941761548960356,3.5190436973454067,-2.91886829364756,2.0
1524,909251080,70,RL,66.0,8969,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,6,1926,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,379.0,Unf,0.0,265.0,644.0,GasA,Ex,Y,SBrkr,672,644,0,1316,1.0,0.0,1,0,2,1,TA,6,Typ,1,Gd,Detchd,2001.0,Unf,1.0,369.0,TA,TA,P,0,0,0,0,192,0,Ex,MnPrv,Shed,0,7,2008,WD ,Normal,145000,-2.334197062505897,-0.2750817519232903,-0.502923530201618,0.9484350692042545,-1.2859216188160427,1.0
1525,909251090,70,RL,79.0,11526,Pave,Grvl,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,Ex,TA,No,Unf,0.0,Unf,0.0,588.0,588.0,GasA,Fa,Y,SBrkr,1423,748,384,2555,0.0,0.0,2,0,3,1,TA,11,Min1,1,Gd,Detchd,1993.0,Fin,2.0,672.0,TA,TA,Y,431,0,0,0,0,0,Ex,MnPrv,Shed,0,9,2008,WD ,Normal,191000,1.3112615531174714,3.2954782575847914,-1.8262791340260196,0.2042090473679724,0.17591177201282754,2.0
1526,909252110,70,RL,63.0,15576,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1915,1976,Gable,CompShg,Wd Sdng,Plywood,BrkFace,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840,840,0,1680,0.0,0.0,2,0,4,1,TA,8,Typ,0,Gd,Attchd,1960.0,Unf,1.0,308.0,TA,TA,Y,0,0,160,0,0,0,Ex,MnPrv,Shed,0,3,2008,WD ,Normal,177000,-1.830870623269442,3.069860680454064,-1.3600666592299067,0.2482501778684598,0.8021868364891337,2.0
1527,909252220,50,RL,63.0,15564,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,676.0,676.0,GasA,Ex,Y,SBrkr,676,588,0,1264,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1994.0,Unf,2.0,400.0,TA,TA,Y,424,0,0,0,0,0,Ex,MnPrv,Shed,400,1,2008,WD ,Normal,147500,-1.6544561857171973,0.6742613627676298,0.2996309306575088,0.23841502428296002,0.22795278714557876,1.0
1528,909253190,30,RL,52.0,6292,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,384.0,Unf,0.0,384.0,768.0,GasA,TA,N,SBrkr,790,0,0,790,0.0,0.0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,1925.0,Unf,1.0,160.0,Fa,TA,Y,0,141,0,0,0,0,Ex,MnPrv,Shed,0,4,2008,WD ,Normal,91000,-4.2982102028957545,-0.7640952656370166,-0.37951158700098936,-0.22994764159007822,0.4096134434649764,0.0
1529,909254050,70,RL,54.0,7609,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,8,9,1925,1997,Gable,CompShg,Stucco,Stucco,BrkFace,0.0,Gd,Gd,PConc,Fa,TA,No,ALQ,406.0,Unf,0.0,392.0,798.0,GasA,Ex,Y,SBrkr,798,714,0,1512,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1.0,180.0,TA,TA,P,85,16,41,0,0,0,Ex,GdPrv,Shed,0,6,2008,WD ,Normal,231000,-1.3778054800863462,1.1031856562848779,-0.9201438342245043,1.3588330064527359,-1.112608238574573,3.0
1530,909256060,50,RL,51.0,10480,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1064.0,1064.0,GasA,Ex,Y,FuseA,1166,0,473,1639,0.0,0.0,1,0,3,1,TA,6,Maj2,0,Gd,Detchd,1936.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,3,2008,WD ,Normal,115000,-3.1070094762728733,1.478082760531668,-1.9277193311361287,-0.8510755903851326,1.9788027599130127,0.0
1531,909275040,70,RL,68.0,9650,Pave,Grvl,IR1,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,3,1923,1950,Hip,CompShg,Wd Sdng,Plywood,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,784.0,784.0,GasA,TA,Y,SBrkr,819,784,0,1603,0.0,0.0,1,0,4,1,TA,7,Typ,1,Gd,Attchd,1980.0,Unf,2.0,599.0,TA,TA,Y,0,217,0,0,0,0,Ex,MnPrv,Shed,0,6,2008,WD ,Normal,138000,-0.8224742718160869,2.1321566999988413,-0.48328374746568664,-0.4638815083385809,0.5219893885219914,1.0
1532,909275050,70,RL,60.0,7200,Pave,Grvl,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,BrkFace,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,TA,Y,SBrkr,851,651,0,1502,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1931.0,RFn,1.0,270.0,TA,TA,P,0,0,112,0,0,0,Ex,MnPrv,Shed,0,2,2008,WD ,Normal,149000,-2.1812237862967825,1.9478353546362241,-0.27220052571006487,0.6229749746247565,0.02730605921631284,1.0
1533,909276170,70,RL,74.0,11988,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,326.0,Unf,0.0,389.0,715.0,GasA,Fa,Y,FuseA,849,811,0,1660,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,8,2008,WD ,Normal,188700,-1.8548728392488365,1.7106651984151493,-0.5387572277275651,0.897352370664227,-0.9367689681795744,2.0
1534,909277040,50,RL,68.0,11700,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1937,1995,Gable,CompShg,WdShing,Wd Shng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,606.0,Unf,0.0,336.0,942.0,GasA,Ex,Y,SBrkr,1265,673,0,1938,0.0,0.0,2,0,4,1,Gd,7,Min2,1,Gd,Detchd,1937.0,Unf,1.0,240.0,TA,TA,Y,0,40,0,0,0,0,Ex,MnPrv,Shed,0,7,2008,WD ,Normal,198000,-0.8841647071705572,1.696242349443682,-1.5368558643900228,0.45561209972741595,-0.03813121109972909,2.0
1535,909277070,50,RL,68.0,9260,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,1.5Fin,5,4,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,TA,Y,FuseF,932,442,0,1374,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1938.0,Unf,1.0,225.0,TA,TA,Y,64,0,0,0,100,0,Ex,MnPrv,Shed,0,3,2008,WD ,Normal,110000,-3.1925256094325527,0.9375059834741495,-1.008566795932836,-0.33222333151424277,1.0005919724851058,0.0
1536,909281030,20,RL,79.0,7801,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Feedr,Norm,1Fam,1Story,6,5,1951,1951,Hip,CompShg,WdShing,Plywood,BrkFace,88.0,TA,Fa,PConc,TA,TA,No,Rec,500.0,Unf,0.0,591.0,1091.0,GasA,Fa,N,FuseA,1091,0,0,1091,0.0,1.0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1951.0,Fin,1.0,344.0,TA,TA,Y,66,105,0,0,221,0,Ex,MnPrv,Shed,0,5,2008,WD ,Normal,104000,-2.251459116717397,-1.3467006688526852,-1.8790564632289461,-0.15458246110468296,0.1408605392153654,0.0
1537,909281110,70,RL,100.0,9670,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,TA,TA,PConc,TA,Fa,No,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,TA,Y,SBrkr,983,890,0,1873,0.0,0.0,1,1,4,1,TA,9,Typ,2,Gd,Detchd,1935.0,Fin,2.0,786.0,Fa,TA,Y,0,0,207,0,0,0,Ex,MnPrv,Shed,0,6,2008,WD ,Alloca,257076,0.30696428620642324,3.1341732099894974,-2.6045017637519097,1.178829237729302,-0.5961309852634891,3.0
1538,909282030,50,RL,68.0,14100,Pave,Grvl,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,192.0,Unf,0.0,536.0,728.0,GasA,Ex,Y,SBrkr,1968,1479,0,3447,0.0,0.0,3,1,4,1,Gd,11,Typ,2,Gd,BuiltIn,1982.0,Unf,3.0,1014.0,TA,TA,Y,314,12,0,0,0,0,Ex,GdWo,Shed,0,5,2008,WD ,Normal,381000,5.9640942069309135,4.108140845961541,-1.7379083090253638,1.5509595410021288,-0.9518636863246344,3.0
1539,909425010,50,RL,68.0,15660,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,No,BLQ,341.0,Unf,0.0,457.0,798.0,GasA,Ex,Y,SBrkr,1137,817,0,1954,0.0,1.0,1,1,3,1,Gd,8,Typ,2,TA,Attchd,1939.0,Unf,2.0,431.0,TA,TA,Y,0,119,150,0,0,0,Ex,MnPrv,Shed,0,5,2008,WD ,Normal,311500,0.7166863879150283,1.9128180770116596,-2.183231863431494,1.44701060481151,-1.2525214298537821,3.0
1540,909425085,50,RL,70.0,12392,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1950,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,435.0,Unf,0.0,397.0,832.0,GasA,Ex,Y,SBrkr,1218,943,0,2161,1.0,0.0,2,1,3,1,Gd,8,Typ,2,TA,Attchd,1994.0,Fin,2.0,506.0,TA,TA,Y,0,96,0,0,0,0,Ex,MnPrv,Shed,0,4,2008,WD ,Normal,263400,1.7662181240689434,1.5172127029343954,-0.5280987550269189,1.5664023165696717,-1.3538543350565602,3.0
1541,909428170,20,RL,56.0,26073,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,MetalSd,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Rec,1116.0,Unf,0.0,782.0,1898.0,GasA,Ex,Y,FuseA,1898,0,0,1898,0.0,0.0,2,1,3,1,TA,7,Typ,2,TA,Attchd,1956.0,Unf,2.0,484.0,TA,TA,Y,0,51,224,0,0,0,Ex,MnPrv,Shed,0,4,2008,WD ,Normal,236500,1.2076658268606462,0.09657969669400669,-3.4874629223232696,0.13033721856523817,0.7967534990725226,3.0
1542,909428190,20,RL,68.0,14778,Pave,Grvl,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,BLQ,728.0,Unf,0.0,568.0,1296.0,GasA,Ex,Y,SBrkr,1640,0,0,1640,1.0,0.0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1993.0,Unf,2.0,924.0,TA,TA,Y,108,0,0,216,0,0,Ex,MnPrv,Shed,0,11,2008,WD ,Normal,224000,1.3669373436527392,-1.9448743339998806,-1.3096067467113819,-0.16771452695067035,0.2927023020696454,3.0
1543,909451020,160,RM,24.0,1879,Pave,Grvl,Reg,Lvl,AllPub,CulDSac,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,366.0,Unf,0.0,150.0,516.0,GasA,TA,Y,SBrkr,516,516,0,1032,0.0,0.0,1,0,2,1,TA,5,Typ,1,TA,Detchd,1980.0,Unf,2.0,462.0,TA,TA,Y,213,0,0,0,0,0,Ex,GdPrv,Shed,0,12,2008,WD ,Normal,116500,-2.4126794323584506,-0.021279285229566135,2.4588619858598713,0.3049393407416587,-1.84834528882787,0.0
1544,909451150,160,RM,24.0,1950,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,81.0,GLQ,612.0,23.0,716.0,GasA,TA,Y,SBrkr,716,840,0,1556,1.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1980.0,Fin,2.0,452.0,TA,TA,Y,161,0,0,0,0,0,Ex,GdPrv,Shed,0,7,2008,COD,Normal,151000,-0.8209808760770753,1.091907127859031,1.8615646985596266,1.7938147674566083,-2.7755963498078295,1.0
1545,910200080,30,RM,50.0,7000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1926,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,299.0,GLQ,40.0,555.0,894.0,GasA,TA,Y,SBrkr,919,0,0,919,1.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,1926.0,Unf,1.0,195.0,TA,TA,P,0,0,116,0,0,0,Ex,MnPrv,Shed,0,7,2008,WD ,Normal,126000,-3.746164799760459,-1.0056373104299432,-0.913338422258755,0.24230962030489236,-0.0029649189455030595,0.0
1546,910201130,50,RM,60.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,8,1940,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,720.0,720.0,GasA,Gd,Y,SBrkr,760,330,0,1090,0.0,0.0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,7,2008,WD ,Normal,120000,-3.37886820538864,0.5615894864752841,0.213713667917588,-0.2919834320553627,0.4873374663390051,0.0
1547,910202050,30,RM,40.0,3636,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,796.0,796.0,GasA,Fa,N,SBrkr,796,0,0,796,0.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,N,0,0,100,0,0,0,Ex,MnPrv,Shed,0,1,2008,WD ,Normal,55000,-5.32510886735262,-0.11392608344471818,0.09050221806406919,-0.6211013766553424,1.307813030177534,0.0
1548,910202100,30,RM,68.0,5890,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,538.0,Unf,0.0,278.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,816,0.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,2002.0,Unf,1.0,432.0,TA,TA,Y,0,0,96,0,0,0,Ex,MnPrv,Shed,0,6,2008,WD ,Normal,120500,-2.8859222799679127,-1.1059080297899113,0.37753850623268004,-0.16707645132630353,0.2252672754849643,0.0
1549,910203020,30,RM,71.0,6900,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,403.0,Rec,125.0,212.0,740.0,GasA,Ex,Y,SBrkr,778,0,0,778,0.0,0.0,1,0,2,1,TA,4,Typ,1,Gd,Detchd,1966.0,Fin,1.0,924.0,Ex,Ex,Y,0,25,0,0,0,0,Ex,MnPrv,Shed,0,2,2008,WD ,Normal,120500,-2.9411980234089845,-1.4658764292030846,-0.42752477971414915,0.12078545629742093,0.1958509931942554,0.0
1550,910203090,50,RM,58.0,8155,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Gd,Y,FuseA,780,420,0,1200,0.0,0.0,1,0,4,1,TA,7,Typ,0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,Y,0,0,96,0,0,0,Ex,MnPrv,Shed,0,7,2008,WD ,Normal,119000,-4.013427727036104,1.8953845895497485,-1.0053534368880546,-0.1971486690673072,0.6929916796987092,0.0
1551,910205010,80,RM,75.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Hip,CompShg,HdBoard,Plywood,BrkFace,0.0,Fa,TA,CBlock,Gd,TA,Mn,Rec,257.0,Unf,0.0,367.0,624.0,GasA,Ex,Y,SBrkr,1092,564,0,1656,0.0,0.0,1,1,3,1,TA,7,Mod,1,Po,Attchd,1967.0,Unf,1.0,288.0,TA,TA,Y,0,180,0,0,100,0,Ex,MnPrv,Shed,0,7,2008,WD ,Normal,126000,-1.4008037727868978,1.581187173510496,-0.24689278359311054,0.4993165857279662,-0.7723001521345662,0.0
1552,910206110,30,RM,60.0,7392,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,7,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,520.0,GasA,TA,Y,FuseA,912,0,0,912,0.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,1934.0,RFn,1.0,360.0,TA,TA,Y,0,90,0,0,0,0,Ex,MnPrv,Shed,0,5,2008,WD ,Normal,99500,-3.8319517671426575,-0.31971814342632143,-0.10311169728391768,-0.3628429326015406,0.6323877944057457,0.0
1553,910226040,50,RM,75.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,WdShing,Wd Shng,BrkFace,162.0,TA,TA,CBlock,TA,TA,No,ALQ,330.0,Unf,0.0,821.0,1151.0,GasA,Gd,Y,FuseA,1151,804,0,1955,0.0,0.0,2,0,4,1,TA,7,Typ,0,Gd,Attchd,1958.0,Fin,1.0,356.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,1,2008,WD ,Normal,165500,-0.9243281229629617,1.9207154342383759,-0.9705170811190326,-0.06865863691638331,1.106443211680083,2.0
